track_id,isrc,title,artist_id,supplier_id,is_spatial_ready,ddex_version,license_expiry
17b10b5d-b461-422e,US-MT1-26-02392,Track_Alpha_2392,ART_4920,SUPP_0012,False,ERN 4.3,2029-01-10 00:24:59.713907
9e0f4b2a-c244-47e2,US-MT1-26-02393,Track_Alpha_2393,ART_2900,SUPP_0318,False,ERN 4.2,2028-05-24 00:24:59.713915
0ac61fe8-8069-4884,US-MT1-26-02394,Track_Alpha_2394,ART_3610,SUPP_0269,False,ERN 3.8,2027-07-08 00:24:59.713923
cff9d9ce-7083-4832,US-MT1-26-02395,Track_Alpha_2395,ART_3804,SUPP_0186,True,ERN 4.3,2028-07-01 00:24:59.713931
cc79391f-a8ea-4a0b,US-MT1-26-02396,Track_Alpha_2396,ART_4986,SUPP_0419,False,ERN 4.2,2026-05-04 00:24:59.713939
70064ad4-f922-4664,US-MT1-26-02397,Track_Alpha_2397,ART_2449,SUPP_0273,False,ERN 4.3,2028-09-21 00:24:59.713947
05b29025-9649-4b7e,US-MT1-26-02398,Track_Alpha_2398,ART_1546,SUPP_0132,False,ERN 4.2,2028-07-27 00:24:59.713955
86f60041-7e9a-4915,US-MT1-26-02399,Track_Alpha_2399,ART_4373,SUPP_0013,False,ERN 4.3,2028-11-10 00:24:59.713963
960f5fa8-ff47-41f1,US-MT1-26-02400,Track_Alpha_2400,ART_1921,SUPP_0280,False,ERN 3.8,2028-03-21 00:24:59.713970
df7ddb4b-624b-4975,US-MT1-26-02401,Track_Alpha_2401,ART_1580,SUPP_0043,False,ERN 4.3,2026-07-05 00:24:59.713978
8d623eee-e369-4226,US-MT1-26-02402,Track_Alpha_2402,ART_2372,SUPP_0376,False,ERN 4.2,2026-05-31 00:24:59.713986
a5fb845c-09b8-49b8,US-MT1-26-02403,Track_Alpha_2403,ART_4903,SUPP_0294,False,ERN 4.3,2026-11-29 00:24:59.713994
116bb545-3723-4dce,US-MT1-26-02404,Track_Alpha_2404,ART_2956,SUPP_0395,False,ERN 4.2,2027-04-22 00:24:59.714001
810487a9-dfe4-41c8,US-MT1-26-02405,Track_Alpha_2405,ART_3003,SUPP_0103,False,ERN 4.2,2026-11-18 00:24:59.714009
420d8a85-21df-4306,US-MT1-26-02406,Track_Alpha_2406,ART_3096,SUPP_0444,False,ERN 4.3,2026-05-22 00:24:59.714017
7eb8c08f-c936-47da,US-MT1-26-02407,Track_Alpha_2407,ART_3964,SUPP_0061,False,ERN 4.2,2026-10-11 00:24:59.714025
14207048-7d2b-4a9b,US-MT1-26-02408,Track_Alpha_2408,ART_4145,SUPP_0052,False,ERN 4.2,2028-06-07 00:24:59.714032
b70dea56-bee2-4442,US-MT1-26-02409,Track_Alpha_2409,ART_1703,SUPP_0308,False,ERN 3.8,2027-11-03 00:24:59.714040
441a161a-8e17-44f7,US-MT1-26-02410,Track_Alpha_2410,ART_3308,SUPP_0411,False,ERN 3.8,2028-12-31 00:24:59.714048
8d56ec82-db31-4b9a,US-MT1-26-02411,Track_Alpha_2411,ART_3403,SUPP_0418,False,ERN 3.8,2026-05-14 00:24:59.714055
bb20808a-5d1d-402c,US-MT1-26-02412,Track_Alpha_2412,ART_4653,SUPP_0117,True,ERN 4.2,2026-03-02 00:24:59.714063
17e30d9b-506e-4a7a,US-MT1-26-02413,Track_Alpha_2413,ART_2625,SUPP_0320,False,ERN 4.3,2028-05-29 00:24:59.714071
21268126-2f2b-4dc9,US-MT1-26-02414,Track_Alpha_2414,ART_4331,SUPP_0130,False,ERN 4.3,2028-08-31 00:24:59.714079
b89d624b-29f7-45ca,US-MT1-26-02415,Track_Alpha_2415,ART_1637,SUPP_0298,True,ERN 3.8,2027-06-09 00:24:59.714087
43f807ae-57be-44c5,US-MT1-26-02416,Track_Alpha_2416,ART_3790,SUPP_0305,False,ERN 4.2,2026-02-24 00:24:59.714094
dc69241a-f48e-4c33,US-MT1-26-02417,Track_Alpha_2417,ART_4366,SUPP_0198,False,ERN 3.8,2028-10-23 00:24:59.714102
469bcb4a-015e-4a24,US-MT1-26-02418,Track_Alpha_2418,ART_2009,SUPP_0392,False,ERN 3.8,2028-12-24 00:24:59.714110
fc153a73-4dda-4e35,US-MT1-26-02419,Track_Alpha_2419,ART_3978,SUPP_0035,False,ERN 4.2,2026-05-21 00:24:59.714118
5c31bcb1-3253-4f86,US-MT1-26-02420,Track_Alpha_2420,ART_1640,SUPP_0278,False,ERN 3.8,2026-07-22 00:24:59.714126
699ece52-6f28-437b,US-MT1-26-02421,Track_Alpha_2421,ART_3839,SUPP_0215,True,ERN 4.2,2027-07-19 00:24:59.714134
ebe2384a-a539-4e5b,US-MT1-26-02422,Track_Alpha_2422,ART_4384,SUPP_0073,False,ERN 3.8,2026-05-01 00:24:59.714142
64a2707b-e2e3-47a9,US-MT1-26-02423,Track_Alpha_2423,ART_3659,SUPP_0305,False,ERN 4.3,2028-03-24 00:24:59.714150
bc486cd8-61a6-4a63,US-MT1-26-02424,Track_Alpha_2424,ART_2861,SUPP_0054,False,ERN 3.8,2026-02-03 00:24:59.714157
8c80ff36-674f-419f,US-MT1-26-02425,Track_Alpha_2425,ART_3856,SUPP_0495,True,ERN 4.3,2027-06-09 00:24:59.714165
ded1ab4f-601a-46a9,US-MT1-26-02426,Track_Alpha_2426,ART_2205,SUPP_0380,True,ERN 3.8,2027-10-18 00:24:59.714173
9120b2ee-1b6a-4fab,US-MT1-26-02427,Track_Alpha_2427,ART_1685,SUPP_0011,True,ERN 3.8,2028-04-30 00:24:59.714181
0f6a8d46-ad20-4a12,US-MT1-26-02428,Track_Alpha_2428,ART_2851,SUPP_0082,True,ERN 4.3,2027-03-04 00:24:59.714188
c5f7b717-6e5b-4f55,US-MT1-26-02429,Track_Alpha_2429,ART_4435,SUPP_0031,False,ERN 3.8,2027-02-12 00:24:59.714196
b6bf4ee9-98ee-41c2,US-MT1-26-02430,Track_Alpha_2430,ART_1187,SUPP_0407,True,ERN 4.2,2027-11-04 00:24:59.714204
5548490a-1457-4df9,US-MT1-26-02431,Track_Alpha_2431,ART_4640,SUPP_0085,False,ERN 4.3,2026-11-24 00:24:59.714211
d4e43dbe-3bd4-4e0e,US-MT1-26-02432,Track_Alpha_2432,ART_4614,SUPP_0450,False,ERN 4.2,2028-11-01 00:24:59.714219
cf0a1050-8fa7-45f6,US-MT1-26-02433,Track_Alpha_2433,ART_2619,SUPP_0231,True,ERN 4.2,2026-08-12 00:24:59.714227
587c1c1c-0316-4b33,US-MT1-26-02434,Track_Alpha_2434,ART_2687,SUPP_0410,False,ERN 4.3,2027-08-18 00:24:59.714235
3e1e80db-83d0-4d91,US-MT1-26-02435,Track_Alpha_2435,ART_1984,SUPP_0444,True,ERN 3.8,2027-03-16 00:24:59.714242
96d4eb40-6a37-472d,US-MT1-26-02436,Track_Alpha_2436,ART_1547,SUPP_0274,True,ERN 4.2,2026-02-18 00:24:59.714250
fc18f458-fd6a-4176,US-MT1-26-02437,Track_Alpha_2437,ART_3772,SUPP_0200,False,ERN 3.8,2027-02-07 00:24:59.714258
86a08cdc-6b78-4290,US-MT1-26-02438,Track_Alpha_2438,ART_3973,SUPP_0050,True,ERN 4.2,2028-12-22 00:24:59.714265
b87ffc3c-35dc-4345,US-MT1-26-02439,Track_Alpha_2439,ART_2431,SUPP_0319,False,ERN 4.3,2026-05-21 00:24:59.714273
7366ee87-e522-4557,US-MT1-26-02440,Track_Alpha_2440,ART_1875,SUPP_0255,True,ERN 4.3,2028-06-14 00:24:59.714281
85776d4d-e771-4d9d,US-MT1-26-02441,Track_Alpha_2441,ART_1617,SUPP_0240,False,ERN 4.2,2026-11-30 00:24:59.714289
4e502451-1ef8-486c,US-MT1-26-02442,Track_Alpha_2442,ART_3461,SUPP_0204,False,ERN 4.3,2027-04-08 00:24:59.714296
e2fc73d7-a0a1-4194,US-MT1-26-02443,Track_Alpha_2443,ART_2365,SUPP_0385,True,ERN 4.2,2027-08-28 00:24:59.714304
f4d6fbbc-00a3-4350,US-MT1-26-02444,Track_Alpha_2444,ART_2243,SUPP_0419,False,ERN 3.8,2026-07-06 00:24:59.714312
20c89c6c-3d8a-4722,US-MT1-26-02445,Track_Alpha_2445,ART_1902,SUPP_0476,True,ERN 4.2,2028-08-16 00:24:59.714320
c45f46e4-439a-4114,US-MT1-26-02446,Track_Alpha_2446,ART_1162,SUPP_0383,True,ERN 4.2,2028-09-18 00:24:59.714328
dc40cc08-49b2-4d12,US-MT1-26-02447,Track_Alpha_2447,ART_2974,SUPP_0394,False,ERN 4.2,2027-09-07 00:24:59.714336
8a03ec31-4a98-4799,US-MT1-26-02448,Track_Alpha_2448,ART_4291,SUPP_0481,False,ERN 4.3,2027-05-20 00:24:59.714343
0815a654-22de-44aa,US-MT1-26-02449,Track_Alpha_2449,ART_1269,SUPP_0195,True,ERN 4.3,2026-08-05 00:24:59.714351
8b257b69-39a2-4967,US-MT1-26-02450,Track_Alpha_2450,ART_1631,SUPP_0451,False,ERN 4.3,2028-08-04 00:24:59.714359
1ab0f45f-0f50-4bd4,US-MT1-26-02451,Track_Alpha_2451,ART_1905,SUPP_0243,False,ERN 4.2,2028-04-23 00:24:59.714367
fac16412-147a-44e7,US-MT1-26-02452,Track_Alpha_2452,ART_4919,SUPP_0319,False,ERN 4.3,2028-11-17 00:24:59.714374
07a4dbec-83e2-481b,US-MT1-26-02453,Track_Alpha_2453,ART_4471,SUPP_0000,False,ERN 4.3,2028-01-12 00:24:59.714382
bd019eed-6647-4858,US-MT1-26-02454,Track_Alpha_2454,ART_4253,SUPP_0088,False,ERN 4.3,2027-09-04 00:24:59.714390
7b9be504-7f7d-40d0,US-MT1-26-02455,Track_Alpha_2455,ART_3014,SUPP_0281,False,ERN 4.3,2026-03-28 00:24:59.714398
5608d86b-1237-46dd,US-MT1-26-02456,Track_Alpha_2456,ART_2641,SUPP_0138,False,ERN 4.3,2027-11-07 00:24:59.714406
c5c43e6c-80b9-4e96,US-MT1-26-02457,Track_Alpha_2457,ART_4800,SUPP_0086,False,ERN 4.2,2027-02-09 00:24:59.714413
411b1141-713b-43ab,US-MT1-26-02458,Track_Alpha_2458,ART_1204,SUPP_0001,False,ERN 4.2,2027-08-17 00:24:59.714421
9b0907d7-afde-429c,US-MT1-26-02459,Track_Alpha_2459,ART_1581,SUPP_0466,False,ERN 4.3,2027-10-15 00:24:59.714429
af93c1b1-2529-4eb7,US-MT1-26-02460,Track_Alpha_2460,ART_2579,SUPP_0348,True,ERN 4.3,2028-12-27 00:24:59.714437
f17fa311-b018-409b,US-MT1-26-02461,Track_Alpha_2461,ART_1840,SUPP_0167,False,ERN 4.2,2027-02-01 00:24:59.714444
e1435807-c6f8-414b,US-MT1-26-02462,Track_Alpha_2462,ART_2836,SUPP_0118,False,ERN 4.2,2026-08-03 00:24:59.714452
597e6cbf-dfed-411a,US-MT1-26-02463,Track_Alpha_2463,ART_2251,SUPP_0499,False,ERN 4.3,2028-10-17 00:24:59.714460
a1b0622a-fdf9-4818,US-MT1-26-02464,Track_Alpha_2464,ART_2719,SUPP_0387,False,ERN 3.8,2026-11-22 00:24:59.714467
97743315-adbb-4200,US-MT1-26-02465,Track_Alpha_2465,ART_2642,SUPP_0079,False,ERN 4.3,2028-09-26 00:24:59.714475
e8f941dd-4a14-40a3,US-MT1-26-02466,Track_Alpha_2466,ART_3643,SUPP_0110,True,ERN 3.8,2026-03-11 00:24:59.714483
8a4ccfbd-769e-4fc2,US-MT1-26-02467,Track_Alpha_2467,ART_4921,SUPP_0164,False,ERN 4.3,2028-04-28 00:24:59.714491
fe466270-739a-489d,US-MT1-26-02468,Track_Alpha_2468,ART_3297,SUPP_0381,True,ERN 3.8,2027-09-24 00:24:59.714499
ecfc0b77-e44b-4e6e,US-MT1-26-02469,Track_Alpha_2469,ART_1874,SUPP_0444,False,ERN 3.8,2028-12-09 00:24:59.714506
c41581a7-3457-4348,US-MT1-26-02470,Track_Alpha_2470,ART_2464,SUPP_0218,False,ERN 4.3,2028-11-21 00:24:59.714534
adbeb002-8d1d-48f1,US-MT1-26-02471,Track_Alpha_2471,ART_4604,SUPP_0004,True,ERN 4.2,2028-10-09 00:24:59.714542
2ae3ab84-688a-40e2,US-MT1-26-02472,Track_Alpha_2472,ART_3243,SUPP_0398,True,ERN 4.2,2026-10-09 00:24:59.714549
bd2c6551-3326-4794,US-MT1-26-02473,Track_Alpha_2473,ART_1689,SUPP_0214,True,ERN 4.2,2026-08-03 00:24:59.714557
08931efb-0dbd-46b8,US-MT1-26-02474,Track_Alpha_2474,ART_3010,SUPP_0496,False,ERN 4.2,2027-03-11 00:24:59.714565
e8151b43-a8c1-4fa2,US-MT1-26-02475,Track_Alpha_2475,ART_4590,SUPP_0194,True,ERN 4.3,2026-03-10 00:24:59.714573
1125ad15-f8b3-4d70,US-MT1-26-02476,Track_Alpha_2476,ART_4141,SUPP_0465,True,ERN 3.8,2027-11-27 00:24:59.714580
f07a4dc0-bf63-4b2e,US-MT1-26-02477,Track_Alpha_2477,ART_3686,SUPP_0490,False,ERN 4.2,2026-05-05 00:24:59.714588
0c2a1557-7987-40e4,US-MT1-26-02478,Track_Alpha_2478,ART_2422,SUPP_0281,False,ERN 4.3,2026-12-03 00:24:59.714596
9369b9b4-ec6f-44fd,US-MT1-26-02479,Track_Alpha_2479,ART_3001,SUPP_0005,False,ERN 4.3,2027-09-05 00:24:59.714604
41060444-404c-4e76,US-MT1-26-02480,Track_Alpha_2480,ART_1671,SUPP_0378,False,ERN 4.2,2028-11-07 00:24:59.714611
2ef40b07-f6a5-43d8,US-MT1-26-02481,Track_Alpha_2481,ART_4831,SUPP_0299,True,ERN 4.2,2026-03-29 00:24:59.714619
0ce2f804-312b-426e,US-MT1-26-02482,Track_Alpha_2482,ART_4274,SUPP_0057,True,ERN 4.2,2026-02-22 00:24:59.714627
0dcbda50-7523-472c,US-MT1-26-02483,Track_Alpha_2483,ART_2171,SUPP_0336,False,ERN 4.2,2026-11-24 00:24:59.714635
133838a3-1bee-425f,US-MT1-26-02484,Track_Alpha_2484,ART_2495,SUPP_0301,False,ERN 4.3,2028-06-08 00:24:59.714643
faa0f472-9f1b-414e,US-MT1-26-02485,Track_Alpha_2485,ART_4726,SUPP_0101,False,ERN 4.3,2028-08-23 00:24:59.714650
2cd081e0-30cf-4ca7,US-MT1-26-02486,Track_Alpha_2486,ART_1943,SUPP_0425,False,ERN 3.8,2026-05-06 00:24:59.714659
ac5e5f92-ba8b-4210,US-MT1-26-02487,Track_Alpha_2487,ART_3246,SUPP_0047,False,ERN 3.8,2026-06-27 00:24:59.714667
0590fb97-9e73-4025,US-MT1-26-02488,Track_Alpha_2488,ART_4988,SUPP_0369,True,ERN 4.3,2028-01-02 00:24:59.714686
1372b62f-cd60-499a,US-MT1-26-02489,Track_Alpha_2489,ART_2449,SUPP_0410,False,ERN 3.8,2028-03-21 00:24:59.714695
a36e0a9b-47f3-4aa3,US-MT1-26-02490,Track_Alpha_2490,ART_4737,SUPP_0275,False,ERN 4.3,2027-02-17 00:24:59.714703
3f44345a-a3d3-4c1b,US-MT1-26-02491,Track_Alpha_2491,ART_3539,SUPP_0453,False,ERN 4.2,2027-08-08 00:24:59.714711
ba3dbc0a-5a26-4839,US-MT1-26-02492,Track_Alpha_2492,ART_4959,SUPP_0370,False,ERN 4.3,2027-08-14 00:24:59.714719
380721be-6b0f-407c,US-MT1-26-02493,Track_Alpha_2493,ART_1895,SUPP_0162,True,ERN 4.2,2026-03-11 00:24:59.714726
3e934a0b-6ee7-4050,US-MT1-26-02494,Track_Alpha_2494,ART_3189,SUPP_0331,False,ERN 4.2,2028-07-10 00:24:59.714734
aa80ff30-509e-4903,US-MT1-26-02495,Track_Alpha_2495,ART_2336,SUPP_0431,False,ERN 4.3,2027-06-22 00:24:59.714742
af3da8ed-5471-44d9,US-MT1-26-02496,Track_Alpha_2496,ART_1164,SUPP_0450,False,ERN 4.3,2028-06-08 00:24:59.714750
6703fc62-3020-454a,US-MT1-26-02497,Track_Alpha_2497,ART_3361,SUPP_0495,False,ERN 4.2,2026-06-11 00:24:59.714757
7717b436-d7bf-4362,US-MT1-26-02498,Track_Alpha_2498,ART_3068,SUPP_0195,False,ERN 3.8,2026-05-02 00:24:59.714765
077e9615-3f54-48d6,US-MT1-26-02499,Track_Alpha_2499,ART_2105,SUPP_0376,False,ERN 4.3,2028-02-17 00:24:59.714773
67bf301b-e260-45cc,US-MT1-26-02500,Track_Alpha_2500,ART_4652,SUPP_0435,False,ERN 4.2,2026-09-08 00:24:59.714781
b00f2ed9-c069-4afc,US-MT1-26-02501,Track_Alpha_2501,ART_4202,SUPP_0364,False,ERN 3.8,2028-06-29 00:24:59.714789
d0f5fcda-c649-4dea,US-MT1-26-02502,Track_Alpha_2502,ART_4670,SUPP_0323,False,ERN 3.8,2026-04-08 00:24:59.714797
ce2c1fc9-3a39-40a8,US-MT1-26-02503,Track_Alpha_2503,ART_2753,SUPP_0131,False,ERN 4.2,2026-04-29 00:24:59.714805
68992a13-e0a2-4779,US-MT1-26-02504,Track_Alpha_2504,ART_4031,SUPP_0422,False,ERN 4.3,2026-04-11 00:24:59.714813
882d8d9f-bacd-4f73,US-MT1-26-02505,Track_Alpha_2505,ART_3352,SUPP_0404,False,ERN 3.8,2027-02-26 00:24:59.714821
b10ed47c-874a-42aa,US-MT1-26-02506,Track_Alpha_2506,ART_2938,SUPP_0491,False,ERN 3.8,2027-07-14 00:24:59.714828
2bed88df-7ada-421c,US-MT1-26-02507,Track_Alpha_2507,ART_1370,SUPP_0065,True,ERN 3.8,2027-09-24 00:24:59.714836
dfdec65a-b334-4a5d,US-MT1-26-02508,Track_Alpha_2508,ART_2880,SUPP_0399,True,ERN 4.2,2026-03-31 00:24:59.714844
19152026-acf4-4a7c,US-MT1-26-02509,Track_Alpha_2509,ART_1852,SUPP_0390,False,ERN 3.8,2027-05-02 00:24:59.714852
354757ed-a9e7-4457,US-MT1-26-02510,Track_Alpha_2510,ART_1383,SUPP_0082,False,ERN 3.8,2027-04-20 00:24:59.714860
db9c7dbd-dc55-4b28,US-MT1-26-02511,Track_Alpha_2511,ART_2931,SUPP_0490,False,ERN 4.2,2028-02-09 00:24:59.714868
8a592422-4029-46ab,US-MT1-26-02512,Track_Alpha_2512,ART_3492,SUPP_0480,False,ERN 3.8,2027-07-27 00:24:59.714875
5e6e2b95-1854-4328,US-MT1-26-02513,Track_Alpha_2513,ART_1424,SUPP_0264,True,ERN 4.2,2027-07-02 00:24:59.714883
287cea03-57d4-4d9b,US-MT1-26-02514,Track_Alpha_2514,ART_3208,SUPP_0228,True,ERN 3.8,2028-02-09 00:24:59.714891
2b9e9997-b20f-4523,US-MT1-26-02515,Track_Alpha_2515,ART_4249,SUPP_0272,False,ERN 4.2,2027-05-08 00:24:59.714899
665729c8-cbf5-42f8,US-MT1-26-02516,Track_Alpha_2516,ART_1628,SUPP_0218,False,ERN 4.2,2026-06-25 00:24:59.714906
ff7894b8-9ef0-47e7,US-MT1-26-02517,Track_Alpha_2517,ART_4779,SUPP_0224,False,ERN 4.3,2028-09-03 00:24:59.714914
5284732c-6cef-407a,US-MT1-26-02518,Track_Alpha_2518,ART_1894,SUPP_0112,False,ERN 4.3,2026-08-20 00:24:59.714922
6091025c-2eef-4b3e,US-MT1-26-02519,Track_Alpha_2519,ART_3537,SUPP_0139,True,ERN 4.2,2027-05-27 00:24:59.714930
28c6e7f7-255c-4428,US-MT1-26-02520,Track_Alpha_2520,ART_4064,SUPP_0184,False,ERN 4.2,2026-02-05 00:24:59.714937
df5d6fe4-1129-4d5d,US-MT1-26-02521,Track_Alpha_2521,ART_3374,SUPP_0172,False,ERN 3.8,2029-01-06 00:24:59.714945
a1b57e7d-85bf-4624,US-MT1-26-02522,Track_Alpha_2522,ART_1597,SUPP_0375,False,ERN 3.8,2027-10-04 00:24:59.714953
c934ce53-0c9b-4ddb,US-MT1-26-02523,Track_Alpha_2523,ART_4062,SUPP_0010,False,ERN 4.3,2028-09-13 00:24:59.714961
7753d120-fbc0-4311,US-MT1-26-02524,Track_Alpha_2524,ART_3336,SUPP_0396,False,ERN 3.8,2028-06-03 00:24:59.714969
77040597-f421-4d0e,US-MT1-26-02525,Track_Alpha_2525,ART_1592,SUPP_0158,True,ERN 4.2,2027-10-21 00:24:59.714976
b350f8ae-1bed-4e79,US-MT1-26-02526,Track_Alpha_2526,ART_2687,SUPP_0204,False,ERN 4.2,2027-01-31 00:24:59.714984
6784d98b-bf17-40c5,US-MT1-26-02527,Track_Alpha_2527,ART_4644,SUPP_0229,True,ERN 4.2,2027-01-08 00:24:59.714992
6a90a7f3-a9e6-48df,US-MT1-26-02528,Track_Alpha_2528,ART_1572,SUPP_0025,True,ERN 3.8,2028-12-31 00:24:59.715000
4f2ea2e5-0c6e-4072,US-MT1-26-02529,Track_Alpha_2529,ART_4425,SUPP_0318,True,ERN 3.8,2028-05-20 00:24:59.715007
4a0d53f0-881c-4f05,US-MT1-26-02530,Track_Alpha_2530,ART_3075,SUPP_0158,False,ERN 4.2,2026-11-11 00:24:59.715015
aa69a6e1-4832-4fae,US-MT1-26-02531,Track_Alpha_2531,ART_4001,SUPP_0277,False,ERN 3.8,2028-12-10 00:24:59.715023
43eb7602-62b3-4dfa,US-MT1-26-02532,Track_Alpha_2532,ART_3090,SUPP_0389,False,ERN 4.2,2027-03-27 00:24:59.715031
f527fc29-63bd-40ff,US-MT1-26-02533,Track_Alpha_2533,ART_2704,SUPP_0147,False,ERN 4.2,2026-11-30 00:24:59.715038
74efba36-fddf-47fc,US-MT1-26-02534,Track_Alpha_2534,ART_3470,SUPP_0468,True,ERN 4.2,2028-10-25 00:24:59.715046
2dfdc519-3816-476f,US-MT1-26-02535,Track_Alpha_2535,ART_4669,SUPP_0265,False,ERN 4.2,2028-12-09 00:24:59.715054
3849b970-9194-4353,US-MT1-26-02536,Track_Alpha_2536,ART_1176,SUPP_0082,False,ERN 4.3,2026-04-14 00:24:59.715062
54a27797-ca4c-431a,US-MT1-26-02537,Track_Alpha_2537,ART_1528,SUPP_0418,False,ERN 3.8,2026-02-07 00:24:59.715070
5a431bb6-40c8-458b,US-MT1-26-02538,Track_Alpha_2538,ART_2633,SUPP_0025,True,ERN 4.2,2028-06-04 00:24:59.715078
1a698d26-e9b2-4ce2,US-MT1-26-02539,Track_Alpha_2539,ART_1965,SUPP_0070,True,ERN 4.2,2027-03-07 00:24:59.715085
7ce86e65-6751-4a64,US-MT1-26-02540,Track_Alpha_2540,ART_2517,SUPP_0036,False,ERN 4.2,2028-08-14 00:24:59.715093
a09e4a40-c20b-46b3,US-MT1-26-02541,Track_Alpha_2541,ART_1197,SUPP_0391,True,ERN 3.8,2026-12-31 00:24:59.715101
75791731-70eb-46ba,US-MT1-26-02542,Track_Alpha_2542,ART_3657,SUPP_0132,True,ERN 3.8,2026-03-18 00:24:59.715109
b8e10ab5-c4c0-41f7,US-MT1-26-02543,Track_Alpha_2543,ART_4648,SUPP_0427,False,ERN 4.3,2027-06-24 00:24:59.715116
32c21533-ae96-408f,US-MT1-26-02544,Track_Alpha_2544,ART_3889,SUPP_0483,True,ERN 4.3,2028-12-25 00:24:59.715124
bd5b6bb2-99d9-47d3,US-MT1-26-02545,Track_Alpha_2545,ART_1852,SUPP_0125,True,ERN 4.2,2028-06-12 00:24:59.715132
074ef18e-3330-45a4,US-MT1-26-02546,Track_Alpha_2546,ART_4588,SUPP_0114,False,ERN 4.3,2028-10-06 00:24:59.715140
22d1e0cd-20d2-4635,US-MT1-26-02547,Track_Alpha_2547,ART_2537,SUPP_0091,False,ERN 3.8,2028-04-02 00:24:59.715147
93e8d6d4-b17a-4ba4,US-MT1-26-02548,Track_Alpha_2548,ART_3069,SUPP_0241,False,ERN 4.2,2029-01-11 00:24:59.715155
0add1bb9-da4d-40bf,US-MT1-26-02549,Track_Alpha_2549,ART_4183,SUPP_0450,False,ERN 3.8,2026-08-13 00:24:59.715163
613b9479-85a9-4f90,US-MT1-26-02550,Track_Alpha_2550,ART_2080,SUPP_0486,True,ERN 4.3,2028-07-02 00:24:59.715170
c55cea12-394c-437e,US-MT1-26-02551,Track_Alpha_2551,ART_4137,SUPP_0199,False,ERN 4.2,2028-12-18 00:24:59.715178
3c06e91d-eb26-4582,US-MT1-26-02552,Track_Alpha_2552,ART_3889,SUPP_0206,True,ERN 4.2,2027-09-02 00:24:59.715186
57f69de4-c685-42ca,US-MT1-26-02553,Track_Alpha_2553,ART_1097,SUPP_0116,True,ERN 4.2,2028-05-01 00:24:59.715194
08132c09-cd92-4acc,US-MT1-26-02554,Track_Alpha_2554,ART_4215,SUPP_0218,True,ERN 3.8,2026-07-17 00:24:59.715201
4cce264e-2092-4e82,US-MT1-26-02555,Track_Alpha_2555,ART_2903,SUPP_0304,True,ERN 3.8,2027-01-16 00:24:59.715209
c7337cbd-d43e-422e,US-MT1-26-02556,Track_Alpha_2556,ART_1434,SUPP_0242,False,ERN 4.3,2026-06-24 00:24:59.715217
148729f9-c6e5-4d80,US-MT1-26-02557,Track_Alpha_2557,ART_1636,SUPP_0291,True,ERN 3.8,2028-06-06 00:24:59.715225
4f342025-94cf-43c5,US-MT1-26-02558,Track_Alpha_2558,ART_4750,SUPP_0463,True,ERN 4.3,2027-01-10 00:24:59.715233
b93e95bc-7cdb-4503,US-MT1-26-02559,Track_Alpha_2559,ART_4157,SUPP_0281,False,ERN 4.2,2027-06-30 00:24:59.715240
ace08ead-c8f9-4fec,US-MT1-26-02560,Track_Alpha_2560,ART_1587,SUPP_0300,True,ERN 3.8,2026-03-31 00:24:59.715248
2dee6599-7eab-4a21,US-MT1-26-02561,Track_Alpha_2561,ART_1343,SUPP_0316,True,ERN 3.8,2027-01-24 00:24:59.715262
cffd1df0-e590-4161,US-MT1-26-02562,Track_Alpha_2562,ART_2317,SUPP_0171,False,ERN 3.8,2028-03-04 00:24:59.715270
a02b3bbf-10f7-44f2,US-MT1-26-02563,Track_Alpha_2563,ART_2979,SUPP_0387,False,ERN 3.8,2028-09-18 00:24:59.715278
3685e03e-68a9-43f2,US-MT1-26-02564,Track_Alpha_2564,ART_1570,SUPP_0075,True,ERN 3.8,2027-08-17 00:24:59.715286
d5f2888b-3347-43c9,US-MT1-26-02565,Track_Alpha_2565,ART_4721,SUPP_0208,True,ERN 4.2,2027-04-26 00:24:59.715293
1e4dd4e4-161a-496e,US-MT1-26-02566,Track_Alpha_2566,ART_1610,SUPP_0313,False,ERN 4.2,2027-11-30 00:24:59.715301
2ff2d01d-bde6-4353,US-MT1-26-02567,Track_Alpha_2567,ART_2727,SUPP_0104,False,ERN 4.2,2028-08-11 00:24:59.715309
59fd262b-be0f-4c11,US-MT1-26-02568,Track_Alpha_2568,ART_3290,SUPP_0491,True,ERN 4.2,2027-09-25 00:24:59.715316
16f789cb-e24c-4650,US-MT1-26-02569,Track_Alpha_2569,ART_2854,SUPP_0025,True,ERN 4.3,2028-03-15 00:24:59.715324
b2094f6c-7b9d-4163,US-MT1-26-02570,Track_Alpha_2570,ART_3608,SUPP_0350,True,ERN 4.3,2026-11-20 00:24:59.715332
a09db6df-8b11-4f3c,US-MT1-26-02571,Track_Alpha_2571,ART_1959,SUPP_0078,True,ERN 4.3,2026-08-24 00:24:59.715339
979aafa0-efc2-4c92,US-MT1-26-02572,Track_Alpha_2572,ART_3079,SUPP_0499,True,ERN 4.3,2026-05-26 00:24:59.715347
3a52fc98-69df-4155,US-MT1-26-02573,Track_Alpha_2573,ART_3438,SUPP_0481,False,ERN 4.3,2026-03-15 00:24:59.715355
3c9851ae-5cb2-4bf7,US-MT1-26-02574,Track_Alpha_2574,ART_3324,SUPP_0127,True,ERN 4.2,2027-10-03 00:24:59.715363
